1060174374	20220825	202208	2022	2022.6438	PTY	POLITICAL PARTIES									GOV	MONARCH						GOV			1	100	100	10	3	-5.0	10	1	10	-0.88495575221239	0								0								0								20220825170000	https://dailypost.ng/2022/08/25/election-2023-steer-clear-from-partisan-politics-diri-warns-bayelsa-monarchs/
1060174375	20220825	202208	2022	2022.6438	PTY	PARTY LEADER									LEG	CONGRESS						LEG			0	010	010	01	1	0.0	6	1	6	-1.23076923076923	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20220825170000	https://punchng.com/breaking-obasanjo-wike-obi-others-meet-in-london/
1060174376	20220825	202208	2022	2022.6438	PTY	PARTY LEADER									LEG	CONGRESS						LEG			0	010	010	01	1	0.0	2	1	2	-1.23076923076923	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825170000	https://punchng.com/breaking-obasanjo-wike-obi-others-meet-in-london/
1060174377	20220825	202208	2022	2022.6438	PTY	PRESIDENTIAL CANDIDATE									NGAELI	OLUSEGUN OBASANJO	NGA					ELI			1	040	040	04	1	1.0	10	1	10	-1.23076923076923	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825170000	https://punchng.com/breaking-obasanjo-wike-obi-others-meet-in-london/
1060174378	20220825	202208	2022	2022.6438	REB	RAIDER						REB			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	2.84974093264248	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	20220825170000	https://www.dailytoreador.com/news/students-prepare-for-first-day-of-classes/article_f37e34b2-23d5-11ed-bb8d-7bb62c563932.html
1060174379	20220825	202208	2022	2022.6438	REF	REFUGEE						REF			POL	POLAND	POL								1	042	042	04	1	1.9	5	1	5	-2.16919739696312	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220825170000	https://blogs.timesofisrael.com/an-insight-from-the-ukrainian-border/
1060174380	20220825	202208	2022	2022.6438	REL	ABBOT																			0	012	012	01	1	-0.4	6	1	6	-3.14009661835749	3	Statue Of Liberty, New York, United States	US	USNY	NY061	40.689	-74.0443	1934644	0								3	Statue Of Liberty, New York, United States	US	USNY		40.689	-74.0443	1934644	20220825170000	https://www.foxnews.com/media/abbott-hits-back-nyc-mayor-accuses-hypocrisy-american-problem-caused-biden
1060174381	20220825	202208	2022	2022.6438	REL	ABBOT																			0	036	036	03	1	4.0	6	1	6	-3.14009661835749	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825170000	https://www.foxnews.com/media/abbott-hits-back-nyc-mayor-accuses-hypocrisy-american-problem-caused-biden
1060174382	20220825	202208	2022	2022.6438	REL	RELIGIOUS GROUP									CHRLDS	MORMON				CHR	LDS				1	036	036	03	1	4.0	10	1	10	9.85460420032307	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220825170000	https://www.ksjbam.com/2022/08/25/cities-where-millennials-are-getting-married/
1060174383	20220825	202208	2022	2022.6438	REL	ABBOT									CVL	MIGRANT						CVL			0	020	020	02	1	3.0	6	1	6	-3.14009661835749	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825170000	https://www.foxnews.com/media/abbott-hits-back-nyc-mayor-accuses-hypocrisy-american-problem-caused-biden
1060174384	20220825	202208	2022	2022.6438	REL	ABBOT									GOV	MAYOR						GOV			1	051	051	05	1	3.4	3	1	3	-3.14009661835749	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825170000	https://www.foxnews.com/media/abbott-hits-back-nyc-mayor-accuses-hypocrisy-american-problem-caused-biden
1060174385	20220825	202208	2022	2022.6438	REL	ABBOT									GOV	MAYOR						GOV			1	112	112	11	3	-2.0	3	1	3	-3.14009661835749	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825170000	https://www.foxnews.com/media/abbott-hits-back-nyc-mayor-accuses-hypocrisy-american-problem-caused-biden
1060174386	20220825	202208	2022	2022.6438	ROU	ROMANIA									PHL	PHILIPPINE	PHL								0	010	010	01	1	0.0	2	1	2	5.55555555555556	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825170000	https://www.manilatimes.net/2022/08/26/news/national/eu-wants-to-boost-trade-with-ph/1856077
1060174387	20220825	202208	2022	2022.6438	ROU	ROMANIA									PHL	PHILIPPINE	PHL								0	013	013	01	1	0.4	2	1	2	5.55555555555556	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220825170000	https://www.manilatimes.net/2022/08/26/news/national/eu-wants-to-boost-trade-with-ph/1856077
1060174388	20220825	202208	2022	2022.6438	ROUGOVHLH	ROMANIA						GOV	HLH		ROU	ROMANIA									1	051	051	05	1	3.4	2	1	2	-0.3448275862069	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825170000	https://www.stiripesurse.ro/leksell-gamma-knife-stereotactic-radiosurgery-laboratory-inaugurated-at-iasi-neurosurgery-hospital_2527860.html
1060174389	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS																		0	010	010	01	1	0.0	2	1	2	-3.83451059535822	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220825170000	http://www.msn.com/en-nz/news/world/ukraine-recaptures-territory-larger-than-denmark-from-russian-invaders/ar-AA115Bs4
1060174390	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								BUS	COMPANY						BUS			0	057	057	05	1	8.0	1	1	1	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174391	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								BUS	COMPANY						BUS			0	057	057	05	1	8.0	5	1	5	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174392	20220825	202208	2022	2022.6438	RUS	MOSCOW	RUS								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	-1.03420843277645	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174393	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								IGOEUREEC	THE EU	EUR	EEC				IGO			0	010	010	01	1	0.0	5	1	5	-1.09051254089422	1	Russia	RS	RS		60	100	RS	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174394	20220825	202208	2022	2022.6438	RUS	MOSCOW	RUS								IRN	TEHRAN	IRN								0	042	042	04	1	1.9	8	1	8	-1.03420843277645	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174395	20220825	202208	2022	2022.6438	RUS	MOSCOW	RUS								IRN	IRAN	IRN								0	042	042	04	1	1.9	2	1	2	-1.03420843277645	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174396	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								IRN	TEHRAN	IRN								0	042	042	04	1	1.9	2	1	2	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174397	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								IRN	TEHRAN	IRN								0	042	042	04	1	1.9	8	1	8	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174398	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	061	061	06	2	6.4	1	1	1	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174399	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								IRN	IRAN	IRN								0	061	061	06	2	6.4	1	1	1	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174400	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								IRN	IRAN	IRN								1	114	114	11	3	-2.0	6	1	6	-1.03420843277645	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174401	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								IRN	IRAN	IRN								1	114	114	11	3	-2.0	2	1	2	-1.03420843277645	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174402	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								IRN	IRAN	IRN								1	114	114	11	3	-2.0	2	1	2	-1.03420843277645	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174403	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								IRNBUS	IRANIAN OIL COMPANY	IRN					BUS			0	057	057	05	1	8.0	2	1	2	-1.03420843277645	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220825170000	https://www.atlanticcouncil.org/blogs/iransource/the-ukraine-war-has-made-iran-and-russia-allies-in-economic-isolation-heres-how/
1060174404	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								ISR	ISRAELI	ISR								0	010	010	01	1	0.0	5	1	5	-1.09051254089422	1	Russia	RS	RS		60	100	RS	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220825170000	https://www.middleeasteye.net/news/israel-europe-gas-expand-production-boost-influence
1060174405	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								MIL	MILITARY						MIL			1	100	100	10	3	-5.0	1	1	1	-2.49017038007864	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174406	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								MIL	MILITARY						MIL			1	100	100	10	3	-5.0	1	1	1	-2.49017038007864	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174407	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								MIL	MILITARY						MIL			0	100	100	10	3	-5.0	4	1	4	-6.17919670442842	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20220825170000	http://www.msn.com/en-us/news/world/europes-largest-nuclear-plant-forced-off-grid-kremlin-to-add-137000-soldiers-ukraine-updates/ar-AA115pZl
1060174408	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								RUSMIL	RUSSIA	RUS					MIL			0	013	013	01	1	0.4	1	1	1	-2.49017038007864	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174409	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								RUSMIL	RUSSIA	RUS					MIL			0	013	013	01	1	0.4	1	1	1	-2.49017038007864	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174410	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								RUSMIL	RUSSIA	RUS					MIL			1	110	110	11	3	-2.0	12	3	12	-6.62499878306415	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.ivpressonline.com/news/world/putin-orders-troop-replenishment-in-face-of-ukraine-losses/article_7030f173-d188-576b-8b70-8361f6fa21c3.html
1060174411	20220825	202208	2022	2022.6438	RUS	RUSSIAN	RUS								TUR	ISTANBUL	TUR								0	040	040	04	1	1.0	2	1	2	-6.46067415730337	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20220825170000	https://www.telegraphindia.com/india/in-touch-with-russia-over-arrest-of-alleged-islamic-state-terrorist-indias-external-affairs-ministry/cid/1882407
1060174412	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	010	010	01	1	0.0	1	1	1	-3.83451059535822	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-nz/news/world/ukraine-recaptures-territory-larger-than-denmark-from-russian-invaders/ar-AA115Bs4
1060174413	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	042	042	04	1	1.9	12	1	6	-3.83451059535822	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-nz/news/world/ukraine-recaptures-territory-larger-than-denmark-from-russian-invaders/ar-AA115Bs4
1060174414	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	057	057	05	1	8.0	12	1	6	-3.83451059535822	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220825170000	http://www.msn.com/en-nz/news/world/ukraine-recaptures-territory-larger-than-denmark-from-russian-invaders/ar-AA115Bs4
1060174415	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	057	057	05	1	8.0	4	1	2	-3.83451059535822	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-nz/news/world/ukraine-recaptures-territory-larger-than-denmark-from-russian-invaders/ar-AA115Bs4
1060174416	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	112	112	11	3	-2.0	6	3	6	-6.62499878306415	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.ivpressonline.com/news/world/putin-orders-troop-replenishment-in-face-of-ukraine-losses/article_7030f173-d188-576b-8b70-8361f6fa21c3.html
1060174417	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	112	112	11	3	-2.0	24	3	24	-6.62499878306415	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.ivpressonline.com/news/world/putin-orders-troop-replenishment-in-face-of-ukraine-losses/article_7030f173-d188-576b-8b70-8361f6fa21c3.html
1060174418	20220825	202208	2022	2022.6438	RUS	RUSSIA	RUS								UKR	UKRAINIAN	UKR								0	194	194	19	4	-10.0	6	3	6	-6.62499878306415	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	20220825170000	https://www.ivpressonline.com/news/world/putin-orders-troop-replenishment-in-face-of-ukraine-losses/article_7030f173-d188-576b-8b70-8361f6fa21c3.html
1060174419	20220825	202208	2022	2022.6438	RUSELI	RUSSIAN	RUS					ELI			RUS	MOSCOW	RUS								0	051	051	05	1	3.4	6	3	6	-6.62499878306415	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	https://www.ivpressonline.com/news/world/putin-orders-troop-replenishment-in-face-of-ukraine-losses/article_7030f173-d188-576b-8b70-8361f6fa21c3.html
1060174420	20220825	202208	2022	2022.6438	RUSGOV	RUSSIAN	RUS					GOV			MIL	MILITARY						MIL			0	100	100	10	3	-5.0	3	1	3	-6.17919670442842	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	4	Yekaterinburg, Sverdlovskaya Oblast', Russia	RS	RS71	25100	56.8575	60.6125	-3040171	20220825170000	http://www.msn.com/en-us/news/world/europes-largest-nuclear-plant-forced-off-grid-kremlin-to-add-137000-soldiers-ukraine-updates/ar-AA115pZl
1060174421	20220825	202208	2022	2022.6438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								1	154	154	15	4	-7.2	6	1	6	-2.49017038007864	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174422	20220825	202208	2022	2022.6438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								1	154	154	15	4	-7.2	2	1	2	-2.49017038007864	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174423	20220825	202208	2022	2022.6438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								1	154	154	15	4	-7.2	2	1	2	-2.49017038007864	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174424	20220825	202208	2022	2022.6438	RUSMIL	RUSSIA	RUS					MIL													0	013	013	01	1	0.4	1	1	1	-2.49017038007864	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174425	20220825	202208	2022	2022.6438	RUSMIL	RUSSIAN	RUS					MIL													0	013	013	01	1	0.4	4	1	4	-2.49017038007864	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	0								4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
1060174426	20220825	202208	2022	2022.6438	RUSMIL	RUSSIAN	RUS					MIL			MIL	MILITARY						MIL			1	100	100	10	3	-5.0	3	1	3	-2.49017038007864	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825170000	http://www.msn.com/en-us/news/world/putin-orders-russian-army-to-increase-size-amid-mounting-death-toll-in-ukraine/ar-AA115JVX
