1060096544	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	2	1	2	0.43258832011535	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096545	20220825	202208	2022	2022.6438	USA	NEW HAMPSHIRE	USA																		0	012	012	01	1	-0.4	2	1	2	0.43258832011535	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096546	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	013	013	01	1	0.4	4	1	4	-1.20967741935484	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	0								3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20220825063000	https://www.palmbeachpost.com/story/opinion/2022/08/24/far-right-republican-candidates-lose-primaries-florida-election/7883011001/
1060096547	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	2	1	2	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096548	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	2	1	2	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096549	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	014	014	01	1	0.0	3	1	3	-6.28415300546448	3	Linn County, Iowa, United States	US	USIA	IA113	42.0667	-91.6002	465245	0								3	Linn County, Iowa, United States	US	USIA		42.0667	-91.6002	465245	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096550	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	4	1	4	-0.56179775280898	3	Fort Atkinson, Wisconsin, United States	US	USWI	WI055	42.9289	-88.8371	1565151	0								3	Fort Atkinson, Wisconsin, United States	US	USWI		42.9289	-88.8371	1565151	20220825063000	https://www.dailyunion.com/eedition/page-a1/page_41d7a530-f5ec-56fe-a7b6-0e8ed4e4498d.html
1060096551	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	2	1	2	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096552	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	1	1	1	-6.22286541244573	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096553	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	1	1	1	-6.22286541244573	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096554	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	2	1	2	1.2853470437018	3	North Liberty, Iowa, United States	US	USIA	IA103	41.7492	-91.5979	465945	0								3	North Liberty, Iowa, United States	US	USIA		41.7492	-91.5979	465945	20220825063000	https://www.thegazette.com/obituaries/harry-dehl/
1060096555	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	1	1	1	-0.64205457463884	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825063000	https://www.timeswv.com/news/local_news/search-warrant-leads-law-enforcement-to-15-000-fentanyl-pills-in-morgantown/article_2b206a10-23e6-11ed-a8b5-f71e0c451459.html
1060096556	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	-6.28415300546448	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096557	20220825	202208	2022	2022.6438	USA	AMERICAN	USA																		1	051	051	05	1	3.4	6	1	6	-1.22699386503068	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825063000	https://www.thenational.scot/politics/20745282.lesley-riddoch-yessers-must-reject-old-machismo-build-peaceful-society/
1060096558	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	-4.68509984639017	3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	0								3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	20220825063000	https://www.wfmz.com/news/area/lehighvalley/after-night-of-heated-debate-allentown-city-council-committee-forwards-4-abortion-related-ordinances-to/article_7216b66c-2419-11ed-95a3-cf1c5b5f6b5a.html
1060096559	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	0								3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096560	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096561	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	1	1	1	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096562	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	-6.28415300546448	3	Linn County, Iowa, United States	US	USIA	IA113	42.0667	-91.6002	465245	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096563	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	4	1	4	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096564	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	2	1	2	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096565	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	4	1	4	-1.20967741935484	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	0								3	West Palm Beach, Florida, United States	US	USFL		26.7153	-80.0534	293097	20220825063000	https://www.palmbeachpost.com/story/opinion/2022/08/24/far-right-republican-candidates-lose-primaries-florida-election/7883011001/
1060096566	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	080	080	08	2	5.0	2	1	2	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096567	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	080	080	08	2	5.0	2	1	2	0.43258832011535	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096568	20220825	202208	2022	2022.6438	USA	KANSAS	USA																		0	081	081	08	2	5.0	2	1	2	-4.149377593361	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220825063000	https://cannigma.com/us-regulation/kansas/
1060096569	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	2	1	2	-6.22286541244573	3	Broward County, Florida, United States	US	USFL	FL011	26.1504	-80.4831	295753	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096570	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	100	100	10	3	-5.0	2	1	2	-3.13014827018121	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220825063000	https://www.claimsjournal.com/news/southcentral/2022/08/25/312357.htm
1060096571	20220825	202208	2022	2022.6438	USA	AUSTIN	USA																		1	110	110	11	3	-2.0	3	1	3	3.8655462184874	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20220825063000	https://www.austinchronicle.com/arts/2022-08-26/review-zach-theatres-the-inheritance-part-1/
1060096572	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	4	1	4	-1.20967741935484	3	West Palm Beach, Florida, United States	US	USFL	FL099	26.7153	-80.0534	293097	0								3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20220825063000	https://www.palmbeachpost.com/story/opinion/2022/08/24/far-right-republican-candidates-lose-primaries-florida-election/7883011001/
1060096573	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	4	1	4	-4.68509984639017	3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	0								3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	20220825063000	https://www.wfmz.com/news/area/lehighvalley/after-night-of-heated-debate-allentown-city-council-committee-forwards-4-abortion-related-ordinances-to/article_7216b66c-2419-11ed-95a3-cf1c5b5f6b5a.html
1060096574	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	2	1	2	-6.28415300546448	3	Linn County, Iowa, United States	US	USIA	IA113	42.0667	-91.6002	465245	0								3	Linn County, Iowa, United States	US	USIA		42.0667	-91.6002	465245	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096575	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	2	1	2	-6.28415300546448	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096576	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	114	114	11	3	-2.0	2	1	2	-2.13089802130898	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825063000	https://www.nbcnewyork.com/news/local/nyc-yellow-cab-drivers-see-red-over-mtas-proposed-congestion-pricing-plan/3838140/
1060096577	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	2	1	2	-1.22699386503068	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220825063000	https://www.thenational.scot/politics/20745282.lesley-riddoch-yessers-must-reject-old-machismo-build-peaceful-society/
1060096578	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	4	1	4	-4.68509984639017	3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	0								3	Allentown, Pennsylvania, United States	US	USPA	PA003	40.4276	-79.9939	1202899	20220825063000	https://www.wfmz.com/news/area/lehighvalley/after-night-of-heated-debate-allentown-city-council-committee-forwards-4-abortion-related-ordinances-to/article_7216b66c-2419-11ed-95a3-cf1c5b5f6b5a.html
1060096579	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	120	120	12	3	-4.0	4	1	4	-0.99009900990099	3	Fleets Cove, New York, United States	US	USNY	NY103	40.9023	-73.3868	950267	0								3	Fleets Cove, New York, United States	US	USNY		40.9023	-73.3868	950267	20220825063000	https://www.nbcnewyork.com/news/local/nearly-two-dozen-long-island-beaches-closed-for-swimming/3838142/
1060096580	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-6.28415300546448	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096581	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	1821	182	18	4	-9.0	4	1	4	-9.03954802259885	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825063000	https://www.billoreilly.com/b/Far-Left-Violence-Out-of-Control-in-America/168348415855822792.html
1060096582	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	2	1	2	-6.22286541244573	3	Broward County, Florida, United States	US	USFL	FL011	26.1504	-80.4831	295753	0								3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096583	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	4	1	4	-6.28415300546448	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	0								3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096584	20220825	202208	2022	2022.6438	USA	TEXAS	USA								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	2	1	2	-3.13014827018121	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825063000	https://www.claimsjournal.com/news/southcentral/2022/08/25/312357.htm
1060096585	20220825	202208	2022	2022.6438	USA	TEXAS	USA								BUS	BUSINESS						BUS			0	010	010	01	1	0.0	8	1	8	-3.13014827018121	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825063000	https://www.claimsjournal.com/news/southcentral/2022/08/25/312357.htm
1060096586	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	040	040	04	1	1.0	3	1	3	3.475935828877	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220825063000	https://www.einnews.com/pr_news/587642503/active-network-management-market-new-business-opportunities-and-investment-research-report-by-2030
1060096587	20220825	202208	2022	2022.6438	USA	THE US	USA								BUS	BUSINESS						BUS			1	040	040	04	1	1.0	2	1	2	-1.33971291866029	1	China	CH	CH		35	105	CH	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825063000	https://menafn.com/1104752675/US-Goes-For-EDA-Jugular-In-China-Chips-War
1060096588	20220825	202208	2022	2022.6438	USA	OREGON	USA								BUS	BUSINESS						BUS			0	040	040	04	1	1.0	2	1	2	3.475935828877	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220825063000	https://www.einnews.com/pr_news/587642503/active-network-management-market-new-business-opportunities-and-investment-research-report-by-2030
1060096589	20220825	202208	2022	2022.6438	USA	TEXAS	USA								BUS	COMPANY						BUS			1	160	160	16	4	-4.0	3	1	3	-3.13014827018121	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825063000	https://www.claimsjournal.com/news/southcentral/2022/08/25/312357.htm
1060096590	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	043	043	04	1	2.8	2	1	2	-0.66518847006652	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825063000	https://forextv.com/top-news/amended-altisource-asset-management-corporation-announces-an-update-to-its-business-model/
1060096591	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								COP	POLICE						COP			0	051	051	05	1	3.4	4	1	4	-6.28415300546448	3	Cedar Rapids, Iowa, United States	US	USIA	IA113	42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	3	Cedar Rapids, Iowa, United States	US	USIA		42.0083	-91.6441	465941	20220825063000	https://www.thegazette.com/crime-courts/jerry-burns-found-guilty-of-first-degree-murder-in-the-death-of-michelle-martinko/
1060096592	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	4	1	4	-9.03954802259885	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825063000	https://www.billoreilly.com/b/Far-Left-Violence-Out-of-Control-in-America/168348415855822792.html
1060096593	20220825	202208	2022	2022.6438	USA	CHICAGO	USA								CRM	CRIMINAL						CRM			0	120	120	12	3	-4.0	7	1	7	-6.41666666666667	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825063000	https://www.billoreilly.com/b/The-Pro-Illegal-Immigration-Movement/25085068849701172.html
1060096594	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	1	1	1	3.79213483146067	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825063000	https://www.lockportjournal.com/news/local_news/salvation-army-majors-bid-farewell-to-lockport/article_b3d8a43a-23eb-11ed-886b-f3d5d872182e.html
1060096595	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	6	1	6	3.79213483146067	3	Lockport, New York, United States	US	USNY	NY063	43.1706	-78.6903	955783	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20220825063000	https://www.lockportjournal.com/news/local_news/salvation-army-majors-bid-farewell-to-lockport/article_b3d8a43a-23eb-11ed-886b-f3d5d872182e.html
1060096596	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	1	1	1	3.79213483146067	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825063000	https://www.lockportjournal.com/news/local_news/salvation-army-majors-bid-farewell-to-lockport/article_b3d8a43a-23eb-11ed-886b-f3d5d872182e.html
1060096597	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	8	1	8	3.79213483146067	3	Lockport, New York, United States	US	USNY	NY063	43.1706	-78.6903	955783	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20220825063000	https://www.lockportjournal.com/news/local_news/salvation-army-majors-bid-farewell-to-lockport/article_b3d8a43a-23eb-11ed-886b-f3d5d872182e.html
1060096598	20220825	202208	2022	2022.6438	USA	FLORIDA	USA								CVL	VOTER						CVL			1	173	173	17	4	-5.0	4	1	4	-6.22286541244573	3	Broward County, Florida, United States	US	USFL	FL011	26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	3	Broward County, Florida, United States	US	USFL		26.1504	-80.4831	295753	20220825063000	https://www.palmbeachpost.com/story/news/columns/2022/08/24/desantis-makes-voter-fraud-political-weapon-using-elections-police/7864690001/
1060096599	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			0	012	012	01	1	-0.4	1	1	1	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096600	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			0	012	012	01	1	-0.4	1	1	1	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096601	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			0	040	040	04	1	1.0	4	1	4	-0.64205457463884	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825063000	https://www.timeswv.com/news/local_news/search-warrant-leads-law-enforcement-to-15-000-fentanyl-pills-in-morgantown/article_2b206a10-23e6-11ed-a8b5-f71e0c451459.html
1060096602	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	2	1	2	-1.03950103950104	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220825063000	https://www.austinchronicle.com/columns/2022-08-26/qmmunity-homoscopes/
1060096603	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			0	051	051	05	1	3.4	1	1	1	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096604	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			0	051	051	05	1	3.4	1	1	1	0.43258832011535	3	New England College, New Hampshire, United States	US	USNH	NH013	43.1758	-71.824	1917192	3	New England College, New Hampshire, United States	US	USNH		43.1758	-71.824	1917192	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20220825063000	https://www.unionleader.com/nh/news/politics/voters/trump-sununu-endorsements-could-make-or-break-nh-federal-races/article_47c93b62-c26f-5f27-9af8-e061c00de8e1.html
1060096605	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	2	1	2	3.85572139303483	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825063000	http://www.forthoodsentinel.com/news/education-key-to-army-success-story/article_05135042-23d4-11ed-a737-773f5ce68964.html
