1060049777	20220824	202208	2022	2022.6411											MKD	MACEDONIA	MKD								1	036	036	03	1	4.0	4	1	4	3.11284046692607	0								1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	20220824230000	https://greekcitytimes.com/2022/08/25/greece-kastoria-international-fur/
1060049778	20220824	202208	2022	2022.6411											MNCUSA	STARBUCKS	USA					MNC			0	141	141	14	3	-6.5	2	1	2	-1.85185185185186	0								3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	3	Brookhaven, Pennsylvania, United States	US	USPA	PA045	39.8693	-75.3824	1192192	20220824230000	https://freerepublic.com/tag/*/index?more=4088066
1060049779	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	010	010	01	1	0.0	4	1	4	0.257069408740359	0								4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20220824230000	https://www.vanguardngr.com/2022/08/2023-dont-allow-apc-fool-you-again-pdp-advises-nigerians/
1060049780	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	020	020	02	1	3.0	4	1	4	4.44444444444445	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220824230000	https://www.vanguardngr.com/2022/08/sharia-court-judge-offers-to-pay-n100000-bride-price-to-assist-2-lovers-marriage/
1060049781	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	036	036	03	1	4.0	4	1	4	4.44444444444445	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220824230000	https://www.vanguardngr.com/2022/08/sharia-court-judge-offers-to-pay-n100000-bride-price-to-assist-2-lovers-marriage/
1060049782	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	052	052	05	1	3.5	4	1	4	0.257069408740359	0								4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20220824230000	https://www.vanguardngr.com/2022/08/2023-dont-allow-apc-fool-you-again-pdp-advises-nigerians/
1060049783	20220824	202208	2022	2022.6411											NGALEG	NIGERIA	NGA					LEG			1	190	190	19	4	-10.0	2	1	2	-9.04761904761903	0								4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	4	Bauchi, Bauchi, Nigeria	NI	NI46	22661	10.3134	9.84327	-2002330	20220824230000	https://pmnewsnigeria.com/2022/08/24/police-arrest-killers-of-bauchi-lawmaker-musa-mante-2-others/
1060049784	20220824	202208	2022	2022.6411											RWA	RWANDA	RWA								1	040	040	04	1	1.0	10	1	10	2.97397769516728	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824230000	https://www.herald.co.zw/zim-sanctions-fight-gets-major-boost/
1060049785	20220824	202208	2022	2022.6411											SAU	SAUDI ARABIA	SAU								1	124	124	12	3	-4.0	10	1	10	-1.77261613691931	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220824230000	https://www.middleeasteye.net/news/american-mother-and-daughter-trapped-saudi-arabia-due-male-guardianship-system
1060049786	20220824	202208	2022	2022.6411											SDN	KHARTOUM	SDN								1	163	163	16	4	-8.0	2	1	2	-0.6578947368421	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20220824230000	https://www.bignewsnetwork.com/news/272665285/first-us-ambassador-to-sudan-in-25-years-takes-up-post
1060049787	20220824	202208	2022	2022.6411											UKR	UKRAINIAN	UKR								1	100	100	10	3	-5.0	1	1	1	3.90879478827361	0								1	Russia	RS	RS		60	100	RS	1	United Kingdom	UK	UK		54	-4	UK	20220824230000	https://royalcentral.co.uk/uk/a-special-statement-from-the-queen-to-mark-ukraines-independence-day-179816/
1060049788	20220824	202208	2022	2022.6411											UKR	UKRAINIAN	UKR								1	100	100	10	3	-5.0	1	1	1	3.90879478827361	0								1	United Kingdom	UK	UK		54	-4	UK	1	Ukraine	UP	UP		49	32	UP	20220824230000	https://royalcentral.co.uk/uk/a-special-statement-from-the-queen-to-mark-ukraines-independence-day-179816/
1060049789	20220824	202208	2022	2022.6411											USA	NASHVILLE	USA								1	036	036	03	1	4.0	3	1	3	-2.47933884297521	0								3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20220824230000	https://www.newschannel5.com/news/tennessee-naacp-calling-for-an-investigation-into-nashville-police
1060049790	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	036	036	03	1	4.0	5	1	5	0.8	0								3	East Grand Lake, Maine, United States	US	USME		45.6634	-67.7345	1773924	3	East Grand Lake, Maine, United States	US	USME		45.6634	-67.7345	1773924	20220824230000	https://www.newscentermaine.com/article/news/politics/maine-politics/maine-leaders-announce-58m-for-economic-and-infrastructure-development-maine-politics-funding/97-86d9a618-957d-4d2c-8c89-3ca3596d9ba2
1060049791	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	036	036	03	1	4.0	1	1	1	0.8	0								3	East Grand Lake, Maine, United States	US	USME		45.6634	-67.7345	1773924	1	Mexico	MX	MX		23	-102	MX	20220824230000	https://www.newscentermaine.com/article/news/politics/maine-politics/maine-leaders-announce-58m-for-economic-and-infrastructure-development-maine-politics-funding/97-86d9a618-957d-4d2c-8c89-3ca3596d9ba2
1060049792	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	0.8	0								3	Houlton International Airport, Maine, United States	US	USME		46.1234	-67.7918	582162	3	Houlton International Airport, Maine, United States	US	USME		46.1234	-67.7918	582162	20220824230000	https://www.newscentermaine.com/article/news/politics/maine-politics/maine-leaders-announce-58m-for-economic-and-infrastructure-development-maine-politics-funding/97-86d9a618-957d-4d2c-8c89-3ca3596d9ba2
1060049793	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	6	-0.996677740863783	0								3	Wenatchee, Washington, United States	US	USWA	WA007	47.4235	-120.31	1527897	3	Wenatchee, Washington, United States	US	USWA	WA007	47.4235	-120.31	1527897	20220824230000	https://kpq.com/congresswoman-schrier-holds-wildfire-meeting-in-wenatchee/
1060049794	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.996677740863783	0								3	Wenatchee, Washington, United States	US	USWA	WA007	47.4235	-120.31	1527897	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824230000	https://kpq.com/congresswoman-schrier-holds-wildfire-meeting-in-wenatchee/
1060049795	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	1.24164278892072	0								3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	20220824230000	https://www.thehawkeye.com/story/news/2022/08/24/scene-grimes-elementary-burlington-new-school-year-begins/7874198001/
1060049796	20220824	202208	2022	2022.6411											USA	NEW YORK	USA								1	042	042	04	1	1.9	1	1	1	2.84090909090909	0								4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	20220824230000	https://www.oklahoman.com/story/lifestyle/food/2022/08/24/top-7-places-in-the-oklahoma-city-metro-to-get-sushi/65388930007/
1060049797	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	042	042	04	1	1.9	6	1	6	-1.85185185185186	0								3	Squirrel Hill, Pennsylvania, United States	US	USPA		40.4381	-79.9192	1188371	3	Squirrel Hill, Pennsylvania, United States	US	USPA		40.4381	-79.9192	1188371	20220824230000	https://freerepublic.com/tag/*/index?more=4088066
1060049798	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	042	042	04	1	1.9	8	1	8	-0.996677740863783	0								3	Wenatchee, Washington, United States	US	USWA	WA007	47.4235	-120.31	1527897	3	Wenatchee, Washington, United States	US	USWA	WA007	47.4235	-120.31	1527897	20220824230000	https://kpq.com/congresswoman-schrier-holds-wildfire-meeting-in-wenatchee/
1060049799	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	0.0757002271006799	0								3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	3	Emporia, Kansas, United States	US	USKS	KS111	38.4039	-96.1817	477524	20220824230000	http://www.emporiagazette.com/gaz/article_7d5178f2-231d-11ed-974e-eb73ae359548.html
1060049800	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-5.07487520798669	0								3	Crawford County, Arkansas, United States	US	USAR		35.5834	-94.2335	69161	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824230000	https://www.usatoday.com/story/news/nation/2022/08/24/arkansas-police-beating-justified-what-experts-say/7882949001/
1060049801	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	1.24164278892072	0								3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	20220824230000	https://www.thehawkeye.com/story/news/2022/08/24/scene-grimes-elementary-burlington-new-school-year-begins/7874198001/
1060049802	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.05343511450381	0								3	Fox Creek, Minnesota, United States	US	USMN		46.0436	-92.8691	643857	3	Fox Creek, Minnesota, United States	US	USMN		46.0436	-92.8691	643857	20220824230000	https://news.prairiepublic.org/podcast/main-street/2022-08-24/author-william-kent-krueger-ihs-director-loretta-christensen-midwest-flavor-fest
1060049803	20220824	202208	2022	2022.6411											USA	LOUISIANA	USA								1	051	051	05	1	3.4	12	1	12	3.04449648711944	0								3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20220824230000	https://www.prnewswire.com:443/news-releases/city-of-lake-charles-and-citgo-celebrate-1-million-donation-to-port-wonder-with-port-wonder-site-and-parking-garage-rehab-preview-301612031.html
1060049804	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	073	073	07	2	7.4	4	1	4	1.24164278892072	0								3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	3	Burlington, Illinois, United States	US	USIL	IL089	42.0528	-88.5481	405231	20220824230000	https://www.thehawkeye.com/story/news/2022/08/24/scene-grimes-elementary-burlington-new-school-year-begins/7874198001/
1060049805	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-7.40740740740741	0								3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20220824230000	https://tucson.com/news/local/crime-and-courts/police-id-man-with-gun-arrested-on-university-of-arizona-campus/article_b75a86da-23e3-11ed-80d7-f32a342b854b.html
1060049806	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-19.0476190476191	0								3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824230000	https://www.fox10phoenix.com/news/maricopa-county-attorney-announces-crackdown-on-suspected-animal-abusers
1060049807	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	6	1	6	-7.33333333333334	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060049808	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-10.1694915254237	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	3	Fremont County, Idaho, United States	US	USID		44.7502	-111.376	395408	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060049809	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-10.1694915254237	0								3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060049810	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	6	-7.33333333333334	0								3	Fort Smith, Arkansas, United States	US	USAR		35.3859	-94.3985	76952	3	Fort Smith, Arkansas, United States	US	USAR		35.3859	-94.3985	76952	20220824230000	https://www.arkansasonline.com/news/2022/aug/24/fort-smith-man-accused-of-murdering-his-ex-girlfriend/
1060049811	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	3	1	3	-7.86516853932584	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220824230000	https://rrobserver.com/man-who-shot-and-killed-wife-faces-15-year-sentence/
1060049812	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-10.1694915254237	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060049813	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-10.1694915254237	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	3	Fremont County, Idaho, United States	US	USID		44.7502	-111.376	395408	20220824230000	https://www.fox10phoenix.com/tag/crime-publicsafety/missing-persons/vallow
1060049814	20220824	202208	2022	2022.6411											USACOP	UNITED STATES	USA					COP			0	046	046	04	1	7.0	2	1	2	-6.06394707828004	0								3	Madison County, Illinois, United States	US	USIL		38.8334	-89.9001	424258	3	Madison County, Illinois, United States	US	USIL		38.8334	-89.9001	424258	20220824230000	https://www.sfgate.com/news/article/ISP-director-talks-about-FOID-enforcement-17396103.php
1060049815	20220824	202208	2022	2022.6411											USAGOV	THE US	USA					GOV			0	020	020	02	1	3.0	6	1	6	-1.77261613691931	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220824230000	https://www.middleeasteye.net/news/american-mother-and-daughter-trapped-saudi-arabia-due-male-guardianship-system
1060049816	20220824	202208	2022	2022.6411											ZAF	KIMBERLEY	ZAF								1	043	043	04	1	2.8	4	1	4	3.19634703196348	0								3	Scappoose, Oregon, United States	US	USOR	OR009	45.7543	-122.878	1126635	3	Scappoose, Oregon, United States	US	USOR	OR009	45.7543	-122.878	1126635	20220824230000	https://nwadventists.com/news/2022/08/scappoose-school-and-church-celebrate-new-members
1060049817	20220824	202208	2022	2022.6411											ZAF	KIMBERLEY	ZAF								1	043	043	04	1	2.8	6	1	6	3.19634703196348	0								3	Seventh-Day Adventist Church, Oregon, United States	US	USOR		45.3587	-122.779	2474427	3	Seventh-Day Adventist Church, Oregon, United States	US	USOR		45.3587	-122.779	2474427	20220824230000	https://nwadventists.com/news/2022/08/scappoose-school-and-church-celebrate-new-members
1060049818	20220824	202208	2022	2022.6411	AFG	AFGHANISTAN	AFG								COP	POLICE						COP			1	173	173	17	4	-5.0	1	1	1	-8.70488322717623	1	Afghanistan	AF	AF		33	66	AF	3	Glenshaw, Pennsylvania, United States	US	USPA	PA003	40.5328	-79.9676	1175727	3	Glenshaw, Pennsylvania, United States	US	USPA	PA003	40.5328	-79.9676	1175727	20220824230000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-army-ranger-jan-6-riot-charged-20220824-nj4fncxoibfbhhqmfv5fneca2q-story.html
1060049819	20220824	202208	2022	2022.6411	AFG	AFGHANISTAN	AFG								COP	POLICE						COP			1	173	173	17	4	-5.0	1	1	1	-8.70488322717623	1	Afghanistan	AF	AF		33	66	AF	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Allegheny County, Pennsylvania, United States	US	USPA		40.6253	-80.1251	1213657	20220824230000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-army-ranger-jan-6-riot-charged-20220824-nj4fncxoibfbhhqmfv5fneca2q-story.html
1060049820	20220824	202208	2022	2022.6411	AFG	AFGHANISTAN	AFG								COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-8.70488322717623	1	Afghanistan	AF	AF		33	66	AF	3	Glenshaw, Pennsylvania, United States	US	USPA	PA003	40.5328	-79.9676	1175727	3	Glenshaw, Pennsylvania, United States	US	USPA	PA003	40.5328	-79.9676	1175727	20220824230000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-army-ranger-jan-6-riot-charged-20220824-nj4fncxoibfbhhqmfv5fneca2q-story.html
1060049821	20220824	202208	2022	2022.6411	AFG	AFGHANISTAN	AFG								COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-8.70488322717623	1	Afghanistan	AF	AF		33	66	AF	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220824230000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-army-ranger-jan-6-riot-charged-20220824-nj4fncxoibfbhhqmfv5fneca2q-story.html
1060049822	20220824	202208	2022	2022.6411	AFGJUD	AFGHANISTAN	AFG					JUD			AFG	AFGHANISTAN	AFG								1	173	173	17	4	-5.0	2	1	2	-8.70488322717623	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824230000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-army-ranger-jan-6-riot-charged-20220824-nj4fncxoibfbhhqmfv5fneca2q-story.html
1060049823	20220824	202208	2022	2022.6411	AFGJUD	AFGHANISTAN	AFG					JUD			AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	2	1	2	-8.70488322717623	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824230000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-army-ranger-jan-6-riot-charged-20220824-nj4fncxoibfbhhqmfv5fneca2q-story.html
1060049824	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR								GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	-3.7940379403794	1	South Africa	SF	SF		-30	26	SF	1	United Kingdom	UK	UK		54	-4	UK	1	South Africa	SF	SF		-30	26	SF	20220824230000	https://www.dailystar.co.uk/news/weird-news/conspiracy-theorists-think-scientists-accidentally-27826660
1060049825	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR								GOV	FINANCE MINIST						GOV			1	040	040	04	1	1.0	2	1	2	-1.21654501216545	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	4	Buhera, Manicaland, Zimbabwe	ZI	ZI01	40197	-19.3208	31.4396	-2307843	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
1060049826	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR								GOV	FINANCE MINIST						GOV			1	040	040	04	1	1.0	2	1	2	-1.21654501216545	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824230000	http://www.newsdzezimbabwe.co.uk/2022/08/mps-demand-chauffeurs.html
