1060061449	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	173	173	17	4	-5.0	5	1	5	-8.75576036866364	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825003000	https://www.connectradio.fm/abc-national/harvey-weinstein-granted-appeal-in-new-york-sex-crimes-conviction
1060061450	20220825	202208	2022	2022.6438	USA	TEXAS	USA								USALEG	UNITED STATES	USA					LEG			0	040	040	04	1	1.0	2	1	2	-1.73160173160173	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Blackrock, Texas, United States	US	USTX	TX299	30.7632	-98.4575	1352351	20220825003000	https://www.foxbusiness.com/energy/texas-names-companies-boycotters-state-energy-industry
1060061451	20220825	202208	2022	2022.6438	USA	WYOMING	USA								USALEG	UNITED STATES	USA					LEG			1	051	051	05	1	3.4	2	1	2	1.83006535947712	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825003000	https://www.wyomingnews.com/news/local_news/legislators-hope-to-provide-support-to-wyoming-guard-for-recruitment/article_aeb31448-23f7-11ed-965d-efc8bd164b23.html
1060061452	20220825	202208	2022	2022.6438	USA	COLORADO	USA								USALEG	UNITED STATES	USA					LEG			1	120	120	12	3	-4.0	2	1	2	-2.31578947368421	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220825003000	https://www.kdnk.org/rocky-mountain-community-radio/2022-08-24/colorado-senator-quits-republican-party-over-election-deniers-climate-change-inaction
1060061453	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	1	1	1	-0.15290519877676	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825003000	https://www.lamag.com/citythinkblog/new-psilocybin-study-shows-the-psychedelic-helps-fight-alcoholism/
1060061454	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	1	1	1	-0.15290519877676	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220825003000	https://www.lamag.com/citythinkblog/new-psilocybin-study-shows-the-psychedelic-helps-fight-alcoholism/
1060061455	20220825	202208	2022	2022.6438	USA	BOSTON	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	060	060	06	2	6.0	7	1	7	0.33333333333333	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220825003000	https://www.foxbusiness.com/technology/steve-jobs-apple-1-computer-prototype-sold-nearly-700k
1060061456	20220825	202208	2022	2022.6438	USA	WYOMING	USA								USAMIL	UNITED STATES	USA					MIL			0	036	036	03	1	4.0	2	1	2	1.83006535947712	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825003000	https://www.wyomingnews.com/news/local_news/legislators-hope-to-provide-support-to-wyoming-guard-for-recruitment/article_aeb31448-23f7-11ed-965d-efc8bd164b23.html
1060061457	20220825	202208	2022	2022.6438	USA	WYOMING	USA								USAMIL	UNITED STATES	USA					MIL			1	051	051	05	1	3.4	2	1	2	1.83006535947712	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825003000	https://www.wyomingnews.com/news/local_news/legislators-hope-to-provide-support-to-wyoming-guard-for-recruitment/article_aeb31448-23f7-11ed-965d-efc8bd164b23.html
1060061458	20220825	202208	2022	2022.6438	USA	WYOMING	USA								USAMIL	UNITED STATES	USA					MIL			0	060	060	06	2	6.0	2	1	2	1.83006535947712	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220825003000	https://www.wyomingnews.com/news/local_news/legislators-hope-to-provide-support-to-wyoming-guard-for-recruitment/article_aeb31448-23f7-11ed-965d-efc8bd164b23.html
1060061459	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						1	042	042	04	1	1.9	4	1	4	-1.74291938997821	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	20220825003000	https://www.dailyitem.com/news/local-historian-to-talk-about-sunburys-bloody-spring/article_13ee710c-2305-11ed-b775-1f52b4ec1795.html
1060061460	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						1	060	060	06	2	6.0	2	1	2	-1.74291938997821	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	3	Northumberland County, Pennsylvania, United States	US	USPA		40.8501	-76.6664	1209186	20220825003000	https://www.dailyitem.com/news/local-historian-to-talk-about-sunburys-bloody-spring/article_13ee710c-2305-11ed-b775-1f52b4ec1795.html
1060061461	20220825	202208	2022	2022.6438	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						1	060	060	06	2	6.0	2	1	2	-1.74291938997821	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	3	Shamokin, Pennsylvania, United States	US	USPA	PA097	40.789	-76.5588	1214013	20220825003000	https://www.dailyitem.com/news/local-historian-to-talk-about-sunburys-bloody-spring/article_13ee710c-2305-11ed-b775-1f52b4ec1795.html
1060061462	20220825	202208	2022	2022.6438	USABUS	RHODE ISLAND	USA					BUS													1	020	020	02	1	3.0	6	1	6	0.65359477124183	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-the-warwick-roofers-roofing-services-in-warwick-with-lifetime-guarantees
1060061463	20220825	202208	2022	2022.6438	USABUS	UNITED STATES	USA					BUS													1	071	071	07	2	7.4	1	1	1	-2.39808153477218	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220825003000	https://www.vanityfair.com/style/2022/08/paul-newman-daughters-sue-newman-own-foundation-attack-father-legacy
1060061464	20220825	202208	2022	2022.6438	USABUS	GREENSBORO	USA					BUS			USA	GREENSBORO	USA								1	013	013	01	1	0.4	10	1	10	1.70357751277683	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825003000	https://www.wfmynews2.com/article/news/local/new-development-coming-to-former-cone-health-womens-hospital-site/83-59728101-6895-4b10-ad16-454ffe0c952a
1060061465	20220825	202208	2022	2022.6438	USABUS	RHODE ISLAND	USA					BUS			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	0.65359477124183	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220825003000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-25-the-warwick-roofers-roofing-services-in-warwick-with-lifetime-guarantees
1060061466	20220825	202208	2022	2022.6438	USABUS	UNITED STATES	USA					BUS			USA	LOS ANGELES	USA								1	112	112	11	3	-2.0	1	1	1	-5.11627906976745	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220825003000	https://www.fox5ny.com/news/nys-highest-court-to-hear-weinstein-conviction-appeal
1060061467	20220825	202208	2022	2022.6438	USACOP	MINNEAPOLIS	USA					COP													1	020	020	02	1	3.0	6	1	6	0.66666666666666	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220825003000	https://www.lamag.com/citythinkblog/los-angeles-council-members-propose-citywide-office-of-unarmed-response/
1060061468	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP													1	046	046	04	1	7.0	6	1	6	-3.16455696202532	3	Vermillion, South Dakota, United States	US	USSD	SD027	42.7794	-96.9292	1258745	0								3	Vermillion, South Dakota, United States	US	USSD	SD027	42.7794	-96.9292	1258745	20220825003000	https://www.argusleader.com/story/news/crime/2022/08/24/crystal-brady-named-new-police-chief-vermillion-south-dakota/7887892001/
1060061469	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP													0	060	060	06	2	6.0	6	1	6	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	0								3	Lincoln County, Oregon, United States	US	USOR		44.6665	-123.835	1135856	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061470	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP													0	060	060	06	2	6.0	2	1	2	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	0								3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061471	20220825	202208	2022	2022.6438	USACOP	CHICAGO	USA					COP													1	193	193	19	4	-10.0	3	1	3	-3.66492146596859	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825003000	https://mynorthwest.com/3607340/officer-fatally-shoots-man-who-had-gas-can-taped-to-chest/
1060061472	20220825	202208	2022	2022.6438	USACOP	CHICAGO	USA					COP													1	193	193	19	4	-10.0	9	3	9	-4.06976744186046	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825003000	https://www.sfgate.com/news/article/Officer-fatally-shoots-man-who-had-gas-can-taped-17396439.php
1060061473	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	ILLINOIS	USA								1	0214	021	02	1	3.4	21	4	21	-4.01193230244734	3	Waukegan, Illinois, United States	US	USIL	IL097	42.3636	-87.8448	420650	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Waukegan, Illinois, United States	US	USIL	IL097	42.3636	-87.8448	420650	20220825003000	https://www.sfgate.com/news/article/Officer-fatally-shoots-man-who-had-gas-can-taped-17396439.php
1060061474	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	0214	021	02	1	3.4	7	4	7	-4.01193230244734	3	Waukegan, Illinois, United States	US	USIL	IL097	42.3636	-87.8448	420650	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220825003000	https://www.sfgate.com/news/article/Officer-fatally-shoots-man-who-had-gas-can-taped-17396439.php
1060061475	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	ILLINOIS	USA								1	0214	021	02	1	3.4	4	1	4	-3.66492146596859	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220825003000	https://mynorthwest.com/3607340/officer-fatally-shoots-man-who-had-gas-can-taped-to-chest/
1060061476	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-7.66208251473477	3	Umatilla County, Oregon, United States	US	USOR	OR059	45.5001	-118.501	1156673	3	Wallowa County, Oregon, United States	US	USOR		45.5002	-117.168	1155135	3	Umatilla County, Oregon, United States	US	USOR		45.5001	-118.501	1156673	20220825003000	https://www.lagrandeobserver.com/news/local/northeast-oregon-man-arrested-for-sex-crimes-in-wallowa-county/article_87fe8726-2337-11ed-8831-23251c90ac1c.html
1060061477	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061478	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061479	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								0	051	051	05	1	3.4	6	1	6	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln County, Oregon, United States	US	USOR		44.6665	-123.835	1135856	3	Lincoln County, Oregon, United States	US	USOR		44.6665	-123.835	1135856	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061480	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061481	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-7.66208251473477	3	Umatilla County, Oregon, United States	US	USOR	OR059	45.5001	-118.501	1156673	3	Wallowa County, Oregon, United States	US	USOR		45.5002	-117.168	1155135	3	Wallowa County, Oregon, United States	US	USOR		45.5002	-117.168	1155135	20220825003000	https://www.lagrandeobserver.com/news/local/northeast-oregon-man-arrested-for-sex-crimes-in-wallowa-county/article_87fe8726-2337-11ed-8831-23251c90ac1c.html
1060061482	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln County, Oregon, United States	US	USOR		44.6665	-123.835	1135856	3	Lincoln County, Oregon, United States	US	USOR		44.6665	-123.835	1135856	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061483	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln County, Oregon, United States	US	USOR		44.6665	-123.835	1135856	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061484	20220825	202208	2022	2022.6438	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-10	3	Lincoln City, Oregon, United States	US	USOR	OR041	44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	3	Lincoln City, Oregon, United States	US	USOR		44.9582	-124.018	1158323	20220825003000	https://www.thenewsguard.com/news/dine-and-dash-police-make-arrest-find-stolen-vehicle/article_5f2d7a76-23f7-11ed-9d52-dfca681d7a7e.html
1060061485	20220825	202208	2022	2022.6438	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								0	010	010	01	1	0.0	8	1	8	-1.36363636363637	3	Wallowa, Oregon, United States	US	USOR	OR063	45.5701	-117.528	1151858	3	Wallowa, Oregon, United States	US	USOR	OR063	45.5701	-117.528	1151858	3	Wallowa, Oregon, United States	US	USOR	OR063	45.5701	-117.528	1151858	20220825003000	https://www.lagrandeobserver.com/news/local/wallowa-to-receive-2-million-in-aid/article_9be157b7-5295-509f-9657-296319027658.html
1060061486	20220825	202208	2022	2022.6438	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								0	036	036	03	1	4.0	8	1	8	-1.36363636363637	3	Wallowa, Oregon, United States	US	USOR	OR063	45.5701	-117.528	1151858	3	Wallowa, Oregon, United States	US	USOR	OR063	45.5701	-117.528	1151858	3	Wallowa, Oregon, United States	US	USOR	OR063	45.5701	-117.528	1151858	20220825003000	https://www.lagrandeobserver.com/news/local/wallowa-to-receive-2-million-in-aid/article_9be157b7-5295-509f-9657-296319027658.html
1060061487	20220825	202208	2022	2022.6438	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								0	1712	171	17	4	-9.2	4	1	4	-3.29277022190408	3	San Bernardino County, California, United States	US	USCA	CA071	34.6667	-116.168	277300	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Bernardino County, California, United States	US	USCA		34.6667	-116.168	277300	20220825003000	https://www.kcrw.com/news/shows/greater-la/wildfires-hedwig-angry-inch/big-bear-us-forest-service
1060061488	20220825	202208	2022	2022.6438	USAEDU	UNITED STATES	USA					EDU													1	042	042	04	1	1.9	4	1	4	-7.10059171597633	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825003000	https://star1021.iheart.com/content/2022-08-24-uvalde-funeral-homes-refused-services-for-robb-elementary-school-shooter-salvador-ramos/
1060061489	20220825	202208	2022	2022.6438	USAEDU	COLORADO	USA					EDU			CVLEDU	COMMUNITY						CVL	EDU		1	040	040	04	1	1.0	10	1	10	0	0								0								0								20220825003000	https://www.koaa.com/weather/storm-safe/storm-safe-visits-mountain-vista-community-school
1060061490	20220825	202208	2022	2022.6438	USAELI	GEORGE W. BUSH	USA					ELI			SAU	SAUDI ARABIA	SAU								0	071	071	07	2	7.4	2	1	2	-4.31985294117647	3	Sycamore, Georgia, United States	US	USGA	GA287	31.6743	-83.6374	333176	1	Saudi Arabia	SA	SA		25	45	SA	3	Sycamore, Georgia, United States	US	USGA	GA287	31.6743	-83.6374	333176	20220825003000	https://www.strategic-culture.org/news/2022/08/24/the-wests-dangerously-simple-minded-narrative-about-russia-and-china/
1060061491	20220825	202208	2022	2022.6438	USAELI	GEORGE W. BUSH	USA					ELI			SYR	SYRIA	SYR								0	071	071	07	2	7.4	2	1	2	-4.31985294117647	3	Sycamore, Georgia, United States	US	USGA	GA287	31.6743	-83.6374	333176	1	Syria	SY	SY		35	38	SY	1	Afghanistan	AF	AF		33	66	AF	20220825003000	https://www.strategic-culture.org/news/2022/08/24/the-wests-dangerously-simple-minded-narrative-about-russia-and-china/
1060061492	20220825	202208	2022	2022.6438	USAGOV	JOE BIDEN	USA					GOV													1	010	010	01	1	0.0	6	2	6	1.90716118298074	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220825003000	https://www.wisn.com/article/milwaukee-college-students-families-react-student-loan-forgiveness-plan/40983793
1060061493	20220825	202208	2022	2022.6438	USAGOV	THE WHITE HOUSE	USA					GOV													1	020	020	02	1	3.0	2	1	2	-0.689655172413801	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825003000	https://dailycaller.com/2022/08/24/coronavirus-subcommittee-fda-peter-navarro-hydroxychloroquine-trump/
1060061494	20220825	202208	2022	2022.6438	USAGOV	UNITED STATES	USA					GOV													1	042	042	04	1	1.9	2	1	2	-4.60048426150121	3	Putnam County, West Virginia, United States	US	USWV	WV079	38.5168	-81.8832	1550046	0								3	Putnam County, West Virginia, United States	US	USWV		38.5168	-81.8832	1550046	20220825003000	https://www.wvgazettemail.com/news/health/wv-files-lawsuit-against-kroger-for-opioid-distribution-practices/article_b9998c16-eb7f-5901-a9cd-62fc506bffb2.html
1060061495	20220825	202208	2022	2022.6438	USAGOV	NEW YORK CITY	USA					GOV													0	051	051	05	1	3.4	6	1	6	-0.68775790921595	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825003000	https://www.politico.com/news/2022/08/24/adams-albany-progressive-aoc-00053605
1060061496	20220825	202208	2022	2022.6438	USAGOV	THE WHITE HOUSE	USA					GOV													0	056	056	05	1	7.0	1	1	1	3.61216730038023	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825003000	https://www.nbcdfw.com/news/business/money-report/what-you-need-to-know-about-bidens-student-loan-forgiveness-plan-who-is-eligible-how-it-works-when-to-apply/3056117/
1060061497	20220825	202208	2022	2022.6438	USAGOV	JOE BIDEN	USA					GOV													0	056	056	05	1	7.0	5	1	5	2.43619489559165	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220825003000	https://www.wisn.com/article/milwaukee-college-students-families-react-student-loan-forgiveness-plan/40983793
1060061498	20220825	202208	2022	2022.6438	USAGOV	NASA	USA					GOV													1	084	084	08	2	7.0	5	1	5	-3.05084745762712	0								0								0								20220825003000	https://www.wdrb.com/weather/wdrb-weather-blog/the-sound-of-a-black-hole-is-just-as-terrifying-as-youd-imagine/article_02b46b60-22df-11ed-909e-fb6e8e6a9ba8.html
1060061499	20220825	202208	2022	2022.6438	USAGOV	UNITED STATES	USA					GOV			CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	2	1	2	-3.29277022190408	3	Big Bear Lake, California, United States	US	USCA	CA071	34.2439	-116.911	1652673	3	Big Bear Lake, California, United States	US	USCA		34.2439	-116.911	1652673	3	Big Bear Lake, California, United States	US	USCA		34.2439	-116.911	1652673	20220825003000	https://www.kcrw.com/news/shows/greater-la/wildfires-hedwig-angry-inch/big-bear-us-forest-service
1060061500	20220825	202208	2022	2022.6438	USAGOV	UNITED STATES	USA					GOV			CVL	ENGINEER						CVL			1	060	060	06	2	6.0	2	1	2	0.990099009900994	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://starexponent.com/news/local/city-vdot-officials-join-spanberger-to-tout-local-projects-boosted-by-federal-funding-copy/article_503b48a7-d7c2-54f8-8c07-d1d24155fe97.html
1060061501	20220825	202208	2022	2022.6438	USAGOV	JOE BIDEN	USA					GOV			EDU	STUDENT						EDU			0	010	010	01	1	0.0	5	1	5	2.43619489559165	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825003000	https://www.wisn.com/article/milwaukee-college-students-families-react-student-loan-forgiveness-plan/40983793
1060061502	20220825	202208	2022	2022.6438	USAGOV	JOE BIDEN	USA					GOV			EDU	STUDENT						EDU			0	056	056	05	1	7.0	5	1	5	2.43619489559165	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220825003000	https://www.wisn.com/article/milwaukee-college-students-families-react-student-loan-forgiveness-plan/40983793
1060061503	20220825	202208	2022	2022.6438	USAGOV	THE WHITE HOUSE	USA					GOV			ELI	FIRST LADY						ELI			1	043	043	04	1	2.8	3	1	3	-2.97872340425532	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825003000	https://www.jsonline.com/story/entertainment/celebrities/2022/08/24/jill-biden-tests-positive-covid-second-time/7886052001/
1060061504	20220825	202208	2022	2022.6438	USAGOV	UNITED STATES	USA					GOV			GOV	FIREFIGHTER						GOV			0	020	020	02	1	3.0	2	1	2	-3.29277022190408	3	Big Bear Lake, California, United States	US	USCA	CA071	34.2439	-116.911	1652673	3	Big Bear Lake, California, United States	US	USCA		34.2439	-116.911	1652673	3	Big Bear Lake, California, United States	US	USCA		34.2439	-116.911	1652673	20220825003000	https://www.kcrw.com/news/shows/greater-la/wildfires-hedwig-angry-inch/big-bear-us-forest-service
1060061505	20220825	202208	2022	2022.6438	USAGOV	THE WHITE HOUSE	USA					GOV			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	1	1	1	-2.97872340425532	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825003000	https://www.jsonline.com/story/entertainment/celebrities/2022/08/24/jill-biden-tests-positive-covid-second-time/7886052001/
1060061506	20220825	202208	2022	2022.6438	USAGOV	IDAHO	USA					GOV			HLH	HOSPITAL						HLH			1	010	010	01	1	0.0	6	1	6	-11.2426035502958	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220825003000	https://www.boisestatepublicradio.org/law-justice/2022-08-24/federal-judge-stays-idahos-near-total-abortion-ban
