1059141463	20220818	202208	2022	2022.6247	UKRMIL	DONETSK	UKR					MIL			UKR	UKRAINE	UKR								0	194	194	19	4	-10.0	1	1	1	-4.6	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059141464	20220818	202208	2022	2022.6247	UKRMIL	DONETSK	UKR					MIL			UKR	UKRAINE	UKR								0	194	194	19	4	-10.0	1	1	1	-4.6	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059141465	20220818	202208	2022	2022.6247	UKRMIL	DONETSK	UKR					MIL			UKR	UKRAINE	UKR								0	194	194	19	4	-10.0	4	1	4	-4.6	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059141466	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	2	1	2	-3.16455696202532	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20220818114500	https://westerniowatoday.com/2022/08/18/bohannan-blasts-miller-meeks-votes-on-infrastructure-computer-chip-bills/
1059141467	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	2	1	2	2.94117647058823	3	Indiana University, Indiana, United States	US	USIN	IN105	39.1662	-86.5264	449676	0								3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	20220818114500	https://www.heraldtimesonline.com/story/entertainment/theater/2022/08/18/rick-armstrong-begins-as-stages-bloomington-executive-director/65398518007/
1059141468	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	1	1	1	-3.48837209302326	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220818114500	https://tass.com/world/1495243
1059141469	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	1	1	1	-3.48837209302326	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	0								4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20220818114500	https://tass.com/world/1495243
1059141470	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	-4.6	4	Zaitsevo, Sakhalinskaya Oblast', Russia	RS	RS64	25093	49.2667	143.983	-3033822	0								4	Zaitsevo, Sakhalinskaya Oblast', Russia	RS	RS64	25093	49.2667	143.983	-3033822	20220818114500	https://www.aljazeera.com/news/2022/8/18/timeline-week-25-of-russias-war-in-ukraine
1059141471	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	3	1	3	0.5730659025788	3	Martinville, Louisiana, United States	US	USLA	LA103	30.5994	-90.1792	1628755	0								3	Martinville, Louisiana, United States	US	USLA	LA103	30.5994	-90.1792	1628755	20220818114500	https://www.thedailyiberian.com/news/fete-dieu-du-teche-rolls-through-acadiana/article_d394fff2-1d84-11ed-91bf-3fcc8976ba75.html
1059141472	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	1	1	1	-2.45901639344262	3	Launch Complex, Florida, United States	US	USFL	FL009	28.4756	-80.5395	285370	0								3	Launch Complex, Florida, United States	US	USFL		28.4756	-80.5395	285370	20220818114500	https://www.electronicsweekly.com/blogs/electro-ramblings/latest-news/what-caught-your-eye-this-week-philips-recall-perovskite-solar-cells-quantum-satellite-2022-08/
1059141473	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	8	1	8	1.97183098591549	3	Farmington, New York, United States	US	USNY	NY069	43.032	-77.3322	949920	0								3	Farmington, New York, United States	US	USNY	NY069	43.032	-77.3322	949920	20220818114500	https://www.daily-times.com/story/news/2022/08/18/arrow-the-airedale-terrier-dog-appears-in-his-sixth-production-of-annie-at-farmington-civic-center/65407879007/
1059141474	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	1	1	1	-2.45901639344262	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Launch Complex, Florida, United States	US	USFL		28.4756	-80.5395	285370	20220818114500	https://www.electronicsweekly.com/blogs/electro-ramblings/latest-news/what-caught-your-eye-this-week-philips-recall-perovskite-solar-cells-quantum-satellite-2022-08/
1059141475	20220818	202208	2022	2022.6247	USA	PROVIDENCE	USA																		1	046	046	04	1	7.0	5	1	5	1.26582278481013	1	Chile	CI	CI		-30	-71	CI	0								1	Chile	CI	CI		-30	-71	CI	20220818114500	https://www.leadersleague.com/en/news/chile-s-providence-capital-welcomes-daniel-aninat-as-senior-advisor
1059141476	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	1	2	1.52905198776759	3	Fairbanks, Indiana, United States	US	USIN	IN153	39.2195	-87.5222	434287	0								3	Fairbanks, Indiana, United States	US	USIN	IN153	39.2195	-87.5222	434287	20220818114500	http://www.wbiw.com/2022/08/18/there-is-help-for-mothers-who-give-birth-in-prison/
1059141477	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	2	1	2	1.70454545454546	3	Hillsborough County, Florida, United States	US	USFL	FL057	27.917	-82.3498	295757	0								3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	20220818114500	https://wusfnews.wusf.usf.edu/education/2022-08-18/majority-of-hillsborough-county-schools-will-continue-serving-free-meals
1059141478	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	2	1	2	-0.44444444444444	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220818114500	https://www.nytimes.com/interactive/2022/08/02/us/elections/results-washington-us-house-district-2.html
1059141479	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	4	1	4	-0.63752276867031	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141480	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	2	1	2	-3.37078651685393	3	Clear Lake, California, United States	US	USCA	CA033	38.9582	-122.626	1657240	0								3	Clear Lake, California, United States	US	USCA		38.9582	-122.626	1657240	20220818114500	https://goodmenproject.com/featured-content/california-tribes-call-out-degradation-of-clear-lake/
1059141481	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	12	2	12	-0.18947375142065	3	Hillsborough County, Florida, United States	US	USFL	FL057	27.917	-82.3498	295757	0								3	Hillsborough County, Florida, United States	US	USFL		27.917	-82.3498	295757	20220818114500	https://wusfnews.wusf.usf.edu/education/2022-08-18/florida-educational-commissioner-gives-go-ahead-to-pull-lgbtq-support-guides-for-students
1059141482	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	114	114	11	3	-2.0	8	1	8	-2.36686390532545	3	Pierce County, Georgia, United States	US	USGA	GA229	31.3502	-82.2165	349086	0								3	Pierce County, Georgia, United States	US	USGA		31.3502	-82.2165	349086	20220818114500	https://www.firstcoastnews.com/article/news/local/out-piercounty-resident-complain-how-train-will-sit-idle-for-hours/77-b7b8bc6f-7941-40b1-873c-d7fd3eab48a9
1059141483	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		1	114	114	11	3	-2.0	8	1	8	-2.36686390532545	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818114500	https://www.firstcoastnews.com/article/news/local/out-piercounty-resident-complain-how-train-will-sit-idle-for-hours/77-b7b8bc6f-7941-40b1-873c-d7fd3eab48a9
1059141484	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	2	1	2	-0.83333333333333	3	Clear Creek, Indiana, United States	US	USIN	IN105	39.1092	-86.54	449639	0								3	Clear Creek, Indiana, United States	US	USIN		39.1092	-86.54	449639	20220818114500	https://www.heraldtimesonline.com/story/news/local/2022/08/18/monroe-county-builder-moves-project-to-another-county-after-rejection/65403946007/
1059141485	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	2	1	2	-0.83333333333333	3	Greene County, Indiana, United States	US	USIN	IN055	39.027	-86.9375	451676	0								3	Greene County, Indiana, United States	US	USIN		39.027	-86.9375	451676	20220818114500	https://www.heraldtimesonline.com/story/news/local/2022/08/18/monroe-county-builder-moves-project-to-another-county-after-rejection/65403946007/
1059141486	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	2	1	2	-0.83333333333333	3	Monroe County, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	451680	0								3	Monroe County, Indiana, United States	US	USIN		39.1653	-86.5264	451680	20220818114500	https://www.heraldtimesonline.com/story/news/local/2022/08/18/monroe-county-builder-moves-project-to-another-county-after-rejection/65403946007/
1059141487	20220818	202208	2022	2022.6247	USA	MISSOURI	USA																		1	141	141	14	3	-6.5	10	1	10	0.45454545454546	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220818114500	https://www.mdpi.com/2571-6255/5/4/121
1059141488	20220818	202208	2022	2022.6247	USA	MAINE	USA																		0	193	193	19	4	-10.0	3	1	3	-0.63752276867031	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220818114500	https://www.politico.com/newsletters/huddle/2022/08/18/the-cheney-concession-receipts-00052602
1059141489	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								AGR	GRANGER						AGR			1	043	043	04	1	2.8	2	1	2	0.5730659025788	3	Martinville, Louisiana, United States	US	USLA	LA103	30.5994	-90.1792	1628755	4	Teche, RhôAlpes, France	FR	FRB9	16330	45.1833	5.38004	-1472244	3	Martinville, Louisiana, United States	US	USLA	LA103	30.5994	-90.1792	1628755	20220818114500	https://www.thedailyiberian.com/news/fete-dieu-du-teche-rolls-through-acadiana/article_d394fff2-1d84-11ed-91bf-3fcc8976ba75.html
1059141490	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								1	060	060	06	2	6.0	6	1	6	-4.38908659549229	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://thenassauguardian.com/local-authorities-welcome-us-gun-crackdown/
1059141491	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								0	141	141	14	3	-6.5	4	1	4	-4.38908659549229	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://thenassauguardian.com/local-authorities-welcome-us-gun-crackdown/
1059141492	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								BHS	BAHAMA	BHS								0	141	141	14	3	-6.5	1	1	1	-4.38908659549229	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://thenassauguardian.com/local-authorities-welcome-us-gun-crackdown/
1059141493	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								BHSMIL	BAHAMA	BHS					MIL			1	060	060	06	2	6.0	2	1	2	-4.38908659549229	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://thenassauguardian.com/local-authorities-welcome-us-gun-crackdown/
1059141494	20220818	202208	2022	2022.6247	USA	INDIANA	USA								COP	PRISON						COP			1	050	050	05	1	3.5	10	1	10	1.52905198776759	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818114500	http://www.wbiw.com/2022/08/18/there-is-help-for-mothers-who-give-birth-in-prison/
1059141495	20220818	202208	2022	2022.6247	USA	INDIANA	USA								COP	PRISON						COP			1	051	051	05	1	3.4	10	1	10	1.52905198776759	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220818114500	http://www.wbiw.com/2022/08/18/there-is-help-for-mothers-who-give-birth-in-prison/
1059141496	20220818	202208	2022	2022.6247	USA	RICHMOND	USA								COP	POLICE						COP			0	0841	084	08	2	7.0	6	1	6	-5.05263157894736	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220818114500	https://www.iol.co.za/sunday-tribune/news/man-tells-of-failed-bid-to-collar-ramaphosa-2ec54858-6239-4e0b-bcb9-d1daa3434ccb
1059141497	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	013	013	01	1	0.4	2	1	2	3.85786802030456	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220818114500	https://www.sanfordherald.com/archives/all-aboard-grant-will-help-in-planning-design-of-rail-hubs/article_0c56ef14-802e-5ece-9a12-e3b3ce4e672f.html
1059141498	20220818	202208	2022	2022.6247	USA	CALIFORNIA	USA								CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	10	1	10	0.0869565217391299	2	California, United States	US	USCA		36.17	-119.746	CA	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220818114500	https://www.forbes.com/advisor/health-insurance/do-you-have-to-have-health-insurance/
1059141499	20220818	202208	2022	2022.6247	USA	VERMONT	USA								CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	20	1	10	0.0869565217391299	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220818114500	https://www.forbes.com/advisor/health-insurance/do-you-have-to-have-health-insurance/
1059141500	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								CVL	VOTER						CVL			1	042	042	04	1	1.9	1	1	1	-6.63967611336032	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818114500	https://www.americanthinker.com/blog/2022/08/on_trump_and_his_voters_fox_news_host_laura_ingraham_errs.html
1059141501	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								CVL	VOTER						CVL			1	042	042	04	1	1.9	1	1	1	-6.63967611336032	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818114500	https://www.americanthinker.com/blog/2022/08/on_trump_and_his_voters_fox_news_host_laura_ingraham_errs.html
1059141502	20220818	202208	2022	2022.6247	USA	FLORIDA	USA								EDU	STUDENT						EDU			1	030	030	03	1	4.0	10	1	10	-0.12642225031605	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://wusfnews.wusf.usf.edu/education/2022-08-18/florida-educational-commissioner-gives-go-ahead-to-pull-lgbtq-support-guides-for-students
1059141503	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	036	036	03	1	4.0	2	1	2	-4.55607476635514	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818114500	https://www.inlander.com/spokane/the-pandemic-shook-enrollment-numbers-in-washington-state-with-some-parents-finding-new-options-that-may-stick-as-pandemic-restrictions-have/Content?oid=24390133
1059141504	20220818	202208	2022	2022.6247	USA	WASHINGTON	USA								EDU	STUDENT						EDU			1	042	042	04	1	1.9	9	1	7	-4.55607476635514	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220818114500	https://www.inlander.com/spokane/the-pandemic-shook-enrollment-numbers-in-washington-state-with-some-parents-finding-new-options-that-may-stick-as-pandemic-restrictions-have/Content?oid=24390133
1059141505	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	042	042	04	1	1.9	8	1	8	2.23880597014925	3	Seneca Lake, New York, United States	US	USNY	NY123	42.6129	-76.9183	974079	3	Seneca Lake, New York, United States	US	USNY		42.6129	-76.9183	974079	3	Seneca Lake, New York, United States	US	USNY		42.6129	-76.9183	974079	20220818114500	http://readme.readmedia.com/Seneca-Lake-Guardian-to-Host-Teen-Environmental-Education-and-Advocacy-Workshop/18874027
1059141506	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	042	042	04	1	1.9	2	1	2	-4.55607476635514	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220818114500	https://www.inlander.com/spokane/the-pandemic-shook-enrollment-numbers-in-washington-state-with-some-parents-finding-new-options-that-may-stick-as-pandemic-restrictions-have/Content?oid=24390133
1059141507	20220818	202208	2022	2022.6247	USA	INDIANA	USA								EDU	SCHOOL						EDU			1	050	050	05	1	3.5	2	1	2	1.52905198776759	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20220818114500	http://www.wbiw.com/2022/08/18/there-is-help-for-mothers-who-give-birth-in-prison/
1059141508	20220818	202208	2022	2022.6247	USA	FLORIDA	USA								EDU	STUDENT						EDU			1	051	051	05	1	3.4	10	1	10	-0.12642225031605	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://wusfnews.wusf.usf.edu/education/2022-08-18/florida-educational-commissioner-gives-go-ahead-to-pull-lgbtq-support-guides-for-students
1059141509	20220818	202208	2022	2022.6247	USA	FLORIDA	USA								EDU	STUDENT						EDU			1	112	112	11	3	-2.0	10	1	10	-5.97826086956522	3	Charlotte County, Florida, United States	US	USFL	FL015	26.917	-81.9165	295742	3	Charlotte County, Florida, United States	US	USFL		26.917	-81.9165	295742	3	Charlotte County, Florida, United States	US	USFL		26.917	-81.9165	295742	20220818114500	https://wrif.com/2022/08/18/a-teacher-is-accused-of-hiding-a-student/
1059141510	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	4	1	4	3.85786802030456	3	Norlina, North Carolina, United States	US	USNC	NC185	36.4457	-78.1983	991179	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Norlina, North Carolina, United States	US	USNC	NC185	36.4457	-78.1983	991179	20220818114500	https://www.sanfordherald.com/archives/all-aboard-grant-will-help-in-planning-design-of-rail-hubs/article_0c56ef14-802e-5ece-9a12-e3b3ce4e672f.html
1059141511	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								GOV	KING						GOV			0	090	090	09	2	-2.0	2	1	2	-0.53444180522565	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220818114500	https://www.flyingmag.com/how-well-do-you-know-aircraft-landing-gear/
1059141512	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	190	190	19	4	-10.0	2	1	2	-1.76795580110497	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20220818114500	http://www.msn.com/en-us/news/politics/what-to-expect-from-thursday-s-hearing-on-unsealing-mar-a-lago-search-affidavit/ar-AA10N4xm
1059141513	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	190	190	19	4	-10.0	2	1	2	-1.76795580110497	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	http://www.msn.com/en-us/news/politics/what-to-expect-from-thursday-s-hearing-on-unsealing-mar-a-lago-search-affidavit/ar-AA10N4xm
1059141514	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			0	043	043	04	1	2.8	2	1	2	-0.84388185654008	3	Fort Myers, Florida, United States	US	USFL	FL071	26.6406	-81.8723	282700	3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	3	Fort Myers, Florida, United States	US	USFL		26.6406	-81.8723	282700	20220818114500	https://www.wlwt.com/article/massachusetts-sisters-firefighter-nurse-save-life/40889528
1059141515	20220818	202208	2022	2022.6247	USA	CHARLOTTE	USA								HLH	NANNY						HLH			0	172	172	17	4	-5.0	5	1	5	3.24149108589951	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220818114500	https://www.ok.co.uk/lifestyle/queen-dining-rule-cutlery-royal-27769489
1059141516	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								IRN	IRANIAN	IRN								1	010	010	01	1	0.0	4	1	4	-2.15175537938844	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220818114500	https://www.washingtonpost.com/opinions/2022/08/18/dont-reduce-satanic-verses-politics-rushdie-literature/
1059141517	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			1	020	020	02	1	3.0	4	1	4	-8.44155844155844	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	20220818114500	https://www.newsweek.com/alleged-capitol-rioter-wants-out-house-arrest-visit-renaissance-faire-1734744
1059141518	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			1	080	080	08	2	5.0	1	1	1	-8.44155844155844	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818114500	https://www.newsweek.com/alleged-capitol-rioter-wants-out-house-arrest-visit-renaissance-faire-1734744
1059141519	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								JUD	FEDERAL COURT						JUD			1	080	080	08	2	5.0	1	1	1	-8.44155844155844	3	Mechanicsburg, Pennsylvania, United States	US	USPA	PA007	40.5617	-80.4028	1180843	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220818114500	https://www.newsweek.com/alleged-capitol-rioter-wants-out-house-arrest-visit-renaissance-faire-1734744
1059141520	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								LEG	NATIONAL COUNCIL						LEG			1	040	040	04	1	1.0	4	1	4	-4.54545454545455	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220818114500	https://www.thenation.com/article/activism/andrea-james-sakira-cook-interview/
1059141521	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	051	051	05	1	3.4	1	1	1	2.94117647058823	3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	3	Bloomington, Indiana, United States	US	USIN	IN105	39.1653	-86.5264	431207	20220818114500	https://www.heraldtimesonline.com/story/entertainment/theater/2022/08/18/rick-armstrong-begins-as-stages-bloomington-executive-director/65398518007/
1059141522	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	051	051	05	1	3.4	1	1	1	2.94117647058823	3	Indiana University, Indiana, United States	US	USIN	IN105	39.1662	-86.5264	449676	3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	3	Indiana University, Indiana, United States	US	USIN		39.1662	-86.5264	449676	20220818114500	https://www.heraldtimesonline.com/story/entertainment/theater/2022/08/18/rick-armstrong-begins-as-stages-bloomington-executive-director/65398518007/
1059141523	20220818	202208	2022	2022.6247	USA	UNITED STATES	USA								MIL	DEFENCE FORCE						MIL			1	060	060	06	2	6.0	2	1	2	-4.38908659549229	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220818114500	https://thenassauguardian.com/local-authorities-welcome-us-gun-crackdown/
